customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00178,Male,0,Yes,No,31,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),60.53,1868.23,No
CUST-00179,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.87,196.82,No
CUST-00180,Male,0,Yes,No,68,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,62.25,4233.94,No
CUST-00181,Male,0,No,Yes,70,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,92.29,6461.36,No
CUST-00182,Male,0,Yes,Yes,31,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,91.41,2832.93,No
CUST-00183,Female,0,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),28.63,1751.15,No
CUST-00184,Male,0,Yes,No,37,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),77.14,2858.3,Yes
CUST-00185,Male,0,No,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26.44,100.05,Yes
CUST-00186,Male,0,Yes,No,34,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,46.1,1572.91,No
CUST-00187,Female,1,No,Yes,39,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,93.57,3649.63,Yes
CUST-00188,Male,0,Yes,Yes,47,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,100.31,4712.64,No
CUST-00189,Male,0,No,Yes,33,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,81.31,2677.17,Yes
CUST-00190,Female,0,Yes,No,4,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),87.83,346.74,Yes
CUST-00191,Male,0,No,No,42,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,39.55,1655.53,Yes
CUST-00192,Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,46.04,375.15,Yes
CUST-00193,Male,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),26.83,910.0,No
CUST-00194,Male,0,No,Yes,61,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Mailed check,74.93,4570.98,No
CUST-00195,Male,0,Yes,No,28,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),42.7,1184.9,No
CUST-00196,Female,0,Yes,Yes,55,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.24,1547.1,Yes
CUST-00197,Female,0,No,No,31,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),92.19,2854.11,No
CUST-00198,Female,1,No,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),52.48,3106.13,Yes
CUST-00199,Male,0,No,No,48,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),59.9,2873.66,No
CUST-00200,Male,1,Yes,Yes,22,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),65.88,1447.68,Yes
CUST-00201,Male,0,Yes,Yes,36,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,29.43,1052.55,No
CUST-00202,Female,1,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.56,380.17,No
CUST-00203,Male,1,Yes,No,11,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),34.17,372.66,No
CUST-00204,Male,0,No,No,21,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),52.69,1111.95,No
CUST-00205,Female,0,Yes,No,64,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),64.95,4145.07,Yes
CUST-00206,Male,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.51,1180.86,No
CUST-00207,Female,0,No,No,58,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),25.02,1452.05,No
CUST-00208,Female,0,No,No,71,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),78.76,5595.69,Yes
CUST-00209,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,97.7,97.7,No
CUST-00210,Male,0,No,No,43,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),89.91,3871.83,No
CUST-00211,Male,0,Yes,No,18,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.49,332.05,No
CUST-00212,Male,1,No,No,10,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),31.89,313.12,Yes
CUST-00213,Male,0,No,Yes,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),93.91,463.04,Yes
CUST-00214,Male,0,Yes,No,8,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,53.69,430.71,Yes
CUST-00215,Male,0,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.94,740.34,No
CUST-00216,Male,1,No,No,41,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),52.13,2124.87,No
CUST-00217,Female,0,Yes,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),21.21,230.11,No
CUST-00218,Male,0,No,No,10,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),30.67,298.55,Yes
CUST-00219,Female,0,Yes,Yes,50,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,84.32,4215.81,No
CUST-00220,Male,0,Yes,No,52,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),36.69,1906.97,Yes
CUST-00221,Male,0,No,No,66,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),77.28,5098.5,No
CUST-00222,Male,1,No,No,50,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,64.82,3252.24,No
CUST-00223,Female,0,Yes,No,18,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Mailed check,50.46,915.6,No
CUST-00224,Female,0,No,No,23,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),35.02,807.22,No
CUST-00225,Female,1,No,No,8,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,37.33,293.69,No
CUST-00226,Female,0,No,Yes,37,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),46.28,1707.9,No
CUST-00227,Male,0,Yes,No,57,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,26.19,1498.92,No
CUST-00228,Female,1,Yes,No,26,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,104.21,2702.74,No
CUST-00229,Male,0,No,Yes,43,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),46.76,2011.87,No
CUST-00230,Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.27,187.89,No
CUST-00231,Female,0,Yes,Yes,64,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),58.25,3719.48,No
CUST-00232,Female,0,No,Yes,69,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.4,3069.47,No
CUST-00233,Female,0,Yes,No,30,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.95,1471.6,Yes
CUST-00234,Female,0,Yes,No,62,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.89,4334.82,No
CUST-00235,Female,0,No,No,56,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),43.63,2444.53,No
CUST-00236,Female,1,No,No,57,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,102.66,5853.07,No
CUST-00237,Female,0,Yes,No,34,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Electronic check,69.04,2349.65,Yes
CUST-00238,Female,1,No,Yes,10,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),52.88,525.81,No
CUST-00239,Male,0,No,Yes,29,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),97.34,2825.05,No
CUST-00240,Female,0,No,No,40,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),69.86,2791.94,No
CUST-00241,Female,0,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.32,1355.19,Yes
CUST-00242,Male,0,Yes,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.18,1527.84,No
CUST-00243,Female,0,Yes,No,68,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),88.24,5998.98,No
CUST-00244,Male,1,Yes,Yes,1,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,27.12,35.82,No
CUST-00245,Male,0,No,No,36,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),44.89,1621.63,No
CUST-00246,Female,0,No,No,42,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),85.06,3573.31,Yes
CUST-00247,Male,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,98.03,5482.72,No
CUST-00248,Male,0,Yes,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.29,233.56,No
CUST-00249,Male,0,Yes,No,28,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),64.62,1817.64,Yes
CUST-00250,Male,0,Yes,Yes,7,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,98.81,685.27,Yes
CUST-00251,Female,0,No,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),46.16,418.82,No
CUST-00252,Male,0,No,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),25.38,1468.88,No
CUST-00253,Female,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),97.96,492.82,No
CUST-00254,Male,0,No,No,36,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,74.3,2675.6,Yes
CUST-00255,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.95,100.65,Yes
CUST-00256,Male,1,No,No,20,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,67.3,1340.56,Yes
CUST-00257,Male,0,Yes,Yes,34,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),66.81,2273.39,No
CUST-00258,Female,0,Yes,No,69,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Mailed check,79.67,5497.03,No
CUST-00259,Female,0,Yes,No,43,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,45.41,1951.65,No
CUST-00260,Male,0,No,No,10,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),47.02,466.19,No
CUST-00261,Male,1,No,No,6,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,56.91,339.25,Yes
CUST-00262,Female,0,No,No,41,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,51.18,2093.26,No
CUST-00263,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.61,3724.19,No
CUST-00264,Male,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,85.3,769.98,Yes
CUST-00265,Male,0,Yes,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.13,1674.81,No
CUST-00266,Female,0,No,Yes,14,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,89.24,1249.22,No
CUST-00267,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,94.85,281.58,Yes
CUST-00268,Female,0,Yes,Yes,1,No,No phone service,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,74.77,81.09,No
CUST-00269,Male,0,No,Yes,56,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,72.65,4066.48,No
CUST-00270,Male,0,No,No,68,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),80.71,5487.86,No
CUST-00271,Female,1,No,Yes,5,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),65.01,326.94,Yes
CUST-00272,Female,0,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.64,94.44,Yes
CUST-00273,Female,0,No,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.93,679.51,No
CUST-00274,Female,0,Yes,No,24,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,27.95,682.76,No
CUST-00275,Male,1,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.63,459.99,No
CUST-00276,Female,0,Yes,No,2,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,66.29,132.02,Yes
CUST-00277,Male,1,Yes,Yes,1,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),94.46,94.46,No
CUST-00278,Female,0,No,Yes,11,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,66.88,731.95,No
CUST-00279,Male,0,No,No,26,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,50.08,1305.31,Yes
CUST-00280,Female,0,No,No,41,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),69.42,2839.9,No
CUST-00281,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),85.22,586.85,Yes
CUST-00282,Female,0,Yes,No,38,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,90.52,3441.06,Yes
CUST-00283,Female,0,No,Yes,25,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,63.84,1588.01,Yes
CUST-00284,Male,0,No,No,8,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,No,Electronic check,40.96,328.1,No
CUST-00285,Female,0,No,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.91,877.23,No
CUST-00286,Male,0,No,No,57,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,73.72,4194.53,No
CUST-00287,Male,0,No,No,47,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),56.79,2678.59,Yes
CUST-00288,Male,0,No,No,34,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,82.98,2817.94,Yes
CUST-00289,Male,0,Yes,No,71,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,42.5,3022.39,Yes
CUST-00290,Female,0,Yes,No,43,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),25.04,1083.18,No
CUST-00291,Male,0,Yes,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.92,215.32,Yes
CUST-00292,Male,1,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.37,998.26,No
CUST-00293,Male,0,No,No,51,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,64.86,3303.57,No
CUST-00294,Female,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),29.12,407.12,No
CUST-00295,Female,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.04,1729.24,No
CUST-00296,Female,1,Yes,No,53,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),52.04,2751.06,No
CUST-00297,Female,0,Yes,Yes,25,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),56.19,1403.86,No
CUST-00298,Male,0,Yes,No,56,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),26.97,1513.55,No
CUST-00299,Male,1,No,No,11,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),61.53,678.53,Yes
CUST-00300,Female,0,Yes,No,16,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),57.67,929.31,Yes
CUST-00301,Male,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.47,802.98,Yes
CUST-00302,Male,0,Yes,Yes,1,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,98.8,98.8,Yes
CUST-00303,Male,0,Yes,Yes,2,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Electronic check,35.13,67.66,No
CUST-00304,Female,0,No,No,43,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,60.81,2610.28,No
CUST-00305,Female,0,No,Yes,9,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),58.4,524.09,No
CUST-00306,Male,0,Yes,Yes,22,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),107.77,2372.04,No
CUST-00307,Female,1,No,Yes,25,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,31.59,786.22,No
CUST-00308,Female,0,No,Yes,37,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,105.24,3890.24,No
CUST-00309,Female,0,No,No,36,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,59.45,2141.84,Yes
CUST-00310,Female,0,No,No,6,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,34.91,215.56,Yes
CUST-00311,Female,0,No,No,57,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,35.9,2051.83,No
CUST-00312,Male,0,Yes,No,34,No,No phone service,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),49.42,1682.67,Yes
CUST-00313,Female,0,No,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.05,1096.46,Yes
CUST-00314,Male,0,Yes,Yes,46,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,109.41,5027.96,Yes
CUST-00315,Male,0,No,No,39,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,58.18,2265.95,Yes
CUST-00316,Female,0,Yes,No,42,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,51.07,2142.48,Yes
CUST-00317,Male,0,Yes,Yes,38,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),81.7,3105.84,Yes
CUST-00318,Male,0,No,No,42,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,60.33,2530.66,No
CUST-00319,Male,0,Yes,No,17,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,69.63,1185.76,No
CUST-00320,Female,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,90.36,6139.34,No
CUST-00321,Female,1,No,Yes,36,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,60.46,2182.2,No
CUST-00322,Male,0,No,No,6,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,62.29,373.09,Yes
CUST-00323,Female,0,No,Yes,66,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),102.61,6774.77,No
CUST-00324,Female,0,Yes,No,22,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.36,2274.22,No
CUST-00325,Female,0,No,No,6,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,69.7,412.03,Yes
CUST-00326,Female,0,Yes,No,12,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),90.96,1095.05,No
CUST-00327,Male,1,Yes,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.7,389.12,No
CUST-00328,Male,1,No,Yes,68,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),62.72,4262.52,No
CUST-00329,Female,0,No,No,7,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,76.49,526.29,No
CUST-00330,Female,0,No,No,38,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Credit card (automatic),87.64,3326.4,No
CUST-00331,Male,0,No,No,10,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),65.4,650.17,No
CUST-00332,Male,0,Yes,No,41,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),86.53,3544.54,No
